"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,21142,2019001305610,18730.8,2019000211421,260001,1,3,25077.6,0,0,2,10,6,1,100,0,0,1,17,0,0,999999,0,0
2019,201901,21142,2019001305610,18730.8,2019000211421,260001,1,4,24768.0,0,0,1,9,6,1,100,0,0,1,15,0,0,999999,0,0
2019,201901,21142,2019001305610,18730.8,2019000211421,260001,1,5,21362.4,0,0,1,4,6,1,100,0,0,1,11,0,0,999999,0,0
2019,201901,21296,2019001316069,2476.8,2019000212961,250001,1,1,2322.0,1,0,1,62,1,1,100,0,0,11,114,1,10,32000,1,11
2019,201901,21296,2019001316069,2476.8,2019000212961,250001,1,2,2941.2,1,0,2,66,1,1,100,0,0,6,65,1,10,27000,1,11
2019,201901,21296,2019001316069,2476.8,2019000212961,250001,1,3,5263.2,0,0,2,20,6,1,100,0,0,6,65,1,10,6000,1,11
2019,201901,21451,2019001326916,34830.0,2019000214511,270301,1,1,34830.0,0,0,1,28,6,6,661,0,0,6,63,1,10,72000,1,11
2019,201901,21451,2019001326916,34830.0,2019000214511,270301,1,2,19969.2,0,0,2,25,6,6,661,0,0,6,63,3,30,0,1,11
2019,201901,21606,2019001337840,14706.0,2019000216061,130401,1,1,14551.2,0,0,2,28,1,2,200,0,0,7,71,1,10,20000,1,11
2019,201901,21606,2019001337840,14706.0,2019000216061,130401,1,2,18730.8,0,0,1,29,1,2,200,0,0,7,71,1,10,35000,1,11
2019,201901,21761,2019001348415,10526.4,2019000217611,50001,1,1,10526.4,0,0,1,55,4,1,100,0,0,10,101,1,10,100000,1,11
2019,201901,22070,2019001371629,56502.0,2019000220701,80001,1,1,56502.0,0,0,1,49,5,1,100,0,0,10,101,1,10,100000,1,11
2019,201901,22225,2019001382621,47059.2,2019000222251,120001,1,1,47059.2,0,0,2,40,6,8,801,0,0,11,114,1,10,80000,1,11
2019,201901,22225,2019001382621,47059.2,2019000222251,120001,1,2,63313.2,0,0,1,21,6,8,801,0,0,6,63,2,20,2000,1,11
2019,201901,22690,2019010007337,3250.8,2019000226901,40002,4,1,3250.8,0,0,2,58,2,1,100,0,0,10,101,1,10,108000,1,11
2019,201901,22844,2019010054304,464.4,2019000228441,40002,4,1,464.4,0,0,1,22,2,1,100,0,0,7,71,1,10,35400,1,11
2019,201901,23154,2019010142893,928.8,2019000231541,40002,4,1,928.8,0,0,1,21,6,1,100,1,100,7,71,1,14,10000,1,12
2019,201901,23618,2019000262161,15015.6,2019000236181,40002,1,1,15170.4,3,1,1,37,1,6,600,0,0,6,63,1,10,110000,1,11
2019,201901,23618,2019000262161,15015.6,2019000236181,40002,1,2,14086.8,3,1,2,38,1,6,600,0,0,6,65,1,10,27000,1,11
2019,201901,23618,2019000262161,15015.6,2019000236181,40002,1,3,8668.8,0,0,1,15,6,6,600,0,0,3,30,0,0,999999,0,0
2019,201901,23618,2019000262161,15015.6,2019000236181,40002,1,4,6037.2,0,0,1,6,6,6,600,0,0,1,11,0,0,999999,0,0
2019,201901,23618,2019000262161,15015.6,2019000236181,40002,1,5,9907.2,0,0,1,4,6,6,600,0,0,0,2,0,0,999999,0,0
2019,201901,23773,2019000354126,17182.8,2019000237731,30002,1,1,17337.6,0,0,1,65,1,1,100,0,0,7,71,1,10,7800,2,20
2019,201901,23773,2019000354126,17182.8,2019000237731,30002,1,2,9597.6,0,0,2,65,1,1,100,0,0,10,101,3,30,0,1,11
2019,201901,23928,2019000449566,3870.0,2019000239281,40002,1,1,3715.2,0,0,1,65,1,6,600,0,0,10,101,1,10,80000,2,20
2019,201901,23928,2019000449566,3870.0,2019000239281,40002,1,2,11764.8,0,0,2,56,1,6,600,0,0,10,101,3,30,0,1,11
2019,201901,24083,2019000548820,74923.2,2019000240831,10102,1,1,74768.4,0,0,1,27,6,3,371,0,0,6,63,1,10,40000,1,11
2019,201901,24083,2019000548820,74923.2,2019000240831,10102,1,2,81579.6,0,0,2,25,6,8,802,0,0,6,65,1,10,16100,1,11
2019,201901,24238,2019000650480,9907.2,2019000242381,30002,1,1,9907.2,1,0,2,59,1,1,100,0,0,6,63,1,10,37000,1,11
2019,201901,24238,2019000650480,9907.2,2019000242381,30002,1,2,8978.4,1,0,1,55,1,1,100,0,0,7,71,1,10,35200,1,11
2019,201901,24238,2019000650480,9907.2,2019000242381,30002,1,3,15789.6,0,0,2,21,6,1,100,0,0,6,63,1,10,28000,1,11
2019,201901,24392,2019000740337,147834.0,2019000243921,10202,1,1,147834.0,3,0,2,47,4,1,100,2,200,8,81,1,10,200000,1,11
2019,201901,24392,2019000740337,147834.0,2019000243921,10202,1,2,93963.6,3,0,1,37,6,1,100,2,200,6,63,3,30,0,1,11
2019,201901,24392,2019000740337,147834.0,2019000243921,10202,1,3,214088.4,0,0,2,28,6,1,100,3,300,7,71,1,10,22900,1,11
2019,201901,24392,2019000740337,147834.0,2019000243921,10202,1,4,84830.4,0,0,1,27,6,1,100,3,300,7,71,1,10,22900,1,11
2019,201901,24392,2019000740337,147834.0,2019000243921,10202,1,5,139320.0,0,0,1,16,6,1,100,2,200,3,30,3,30,0,0,0
2019,201901,24857,2019001046775,5263.2,2019000248571,30002,1,1,5418.0,0,0,1,52,1,1,100,0,0,11,115,1,10,0,2,20
2019,201901,24857,2019001046775,5263.2,2019000248571,30002,1,2,3870.0,0,0,2,57,1,1,100,0,0,6,65,3,30,0,1,11
2019,201901,25012,2019001140882,6966.0,2019000250121,20002,1,1,7120.8,3,1,2,32,1,1,100,4,414,8,81,3,30,0,1,11
2019,201901,25012,2019001140882,6966.0,2019000250121,20002,1,2,6346.8,3,1,1,31,1,1,100,4,414,6,65,1,14,72000,1,12
2019,201901,25012,2019001140882,6966.0,2019000250121,20002,1,3,6037.2,0,0,2,7,6,1,100,4,414,1,14,0,0,999999,0,0
2019,201901,25012,2019001140882,6966.0,2019000250121,20002,1,4,6656.4,0,0,2,5,6,1,100,4,414,0,2,0,0,999999,0,0
2019,201901,25012,2019001140882,6966.0,2019000250121,20002,1,5,4179.6,0,0,1,2,6,1,100,4,414,0,1,0,0,999999,0,0
2019,201901,25012,2019001140882,6966.0,2019000250121,20002,1,6,23994.0,1,0,2,54,4,1,100,4,414,8,81,1,10,1200,1,11
2019,201901,25166,2019001233259,7120.8,2019000251661,30002,1,1,7120.8,1,0,2,31,3,1,100,0,0,7,71,3,30,5000,1,11
2019,201901,25166,2019001233259,7120.8,2019000251661,30002,1,2,10216.8,0,0,1,6,6,1,100,0,0,0,2,0,0,999999,0,0
2019,201901,25166,2019001233259,7120.8,2019000251661,30002,1,3,11145.6,0,0,1,35,4,1,100,0,0,10,101,1,10,35000,2,20
2019,201901,25631,2019010007533,7740.0,2019000256311,70004,4,1,7740.0,0,0,1,20,6,7,700,1,100,7,71,1,14,21000,1,12
2019,201901,26095,2019010029801,11145.6,2019000260951,40004,4,1,11145.6,0,0,2,18,6,1,100,0,0,7,71,1,10,14000,1,11
2019,201901,27024,2019010074449,13158.0,2019000270241,12204,4,1,13158.0,0,0,1,20,6,2,200,0,0,7,71,1,10,7000,1,11
2019,201901,27179,2019010081995,14396.4,2019000271791,40004,4,1,14396.4,0,0,1,18,6,1,100,0,0,6,63,1,10,12000,1,11
2019,201901,27953,2019010118099,1548.0,2019000279531,11004,4,1,1548.0,0,0,1,51,6,1,100,1,100,7,71,1,10,70000,1,11
2019,201901,28417,2019010138396,17337.6,2019000284171,40004,4,1,17337.6,0,0,2,21,6,2,200,0,0,7,71,1,10,7000,1,11
2019,201901,28727,2019000003123,29876.4,2019000287271,10304,1,1,29876.4,2,1,2,23,4,1,100,1,100,6,63,3,30,9000,1,11
2019,201901,28727,2019000003123,29876.4,2019000287271,10304,1,2,35139.6,2,1,1,25,6,1,100,1,100,6,63,1,10,63000,1,11
2019,201901,28727,2019000003123,29876.4,2019000287271,10304,1,3,41176.8,0,0,1,6,6,1,100,1,100,1,12,0,0,999999,0,0
2019,201901,28727,2019000003123,29876.4,2019000287271,10304,1,4,41022.0,0,0,1,3,6,1,100,1,100,0,2,0,0,999999,0,0
2019,201901,28882,2019000011772,14551.2,2019000288821,20504,1,1,14551.2,2,0,1,41,1,1,100,0,0,8,81,1,10,70000,1,11
2019,201901,28882,2019000011772,14551.2,2019000288821,20504,1,2,15170.4,2,0,2,39,1,1,100,0,0,6,61,1,10,8000,1,11
2019,201901,28882,2019000011772,14551.2,2019000288821,20504,1,3,17802.0,0,0,1,16,6,1,100,0,0,4,40,3,30,0,0,0
2019,201901,28882,2019000011772,14551.2,2019000288821,20504,1,4,16408.8,0,0,1,13,6,1,100,0,0,2,25,0,0,999999,0,0
2019,201901,29346,2019000038422,7430.4,2019000293461,10304,1,1,7430.4,0,0,2,25,6,1,100,0,0,6,65,1,10,0,1,11
2019,201901,29501,2019000046166,10371.6,2019000295011,10504,1,1,10371.6,0,0,1,65,6,1,100,1,100,6,65,3,30,33300,1,11
2019,201901,29501,2019000046166,10371.6,2019000295011,10504,1,2,16408.8,0,0,1,49,2,1,100,1,100,7,71,1,10,100000,1,11
2019,201901,29656,2019000055105,8668.8,2019000296561,12404,1,1,8668.8,0,0,2,54,4,1,100,4,416,7,71,1,10,12000,1,11
2019,201901,29810,2019000063361,20588.4,2019000298101,13304,1,1,20588.4,0,0,2,57,1,1,100,0,0,10,101,1,10,212000,1,11
2019,201901,29810,2019000063361,20588.4,2019000298101,13304,1,2,19504.8,0,0,1,56,1,1,100,0,0,11,114,1,10,112000,1,11
2019,201901,29965,2019000071356,15634.8,2019000299651,10004,1,1,15789.6,1,0,2,55,4,1,100,0,0,11,114,1,10,4500,1,11
2019,201901,29965,2019000071356,15634.8,2019000299651,10004,1,2,14241.6,0,0,2,19,6,1,100,0,0,6,63,1,10,5600,1,11
2019,201901,30120,2019000078865,10681.2,2019000301201,40004,1,1,10681.2,2,2,2,26,1,1,100,0,0,10,101,3,30,7400,1,11
2019,201901,30120,2019000078865,10681.2,2019000301201,40004,1,2,17182.8,2,2,1,26,1,1,100,0,0,10,101,1,10,0,1,11
2019,201901,30120,2019000078865,10681.2,2019000301201,40004,1,3,5418.0,0,0,2,2,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,30120,2019000078865,10681.2,2019000301201,40004,1,4,12848.4,0,0,1,0,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,30120,2019000078865,10681.2,2019000301201,40004,1,5,7275.6,0,0,1,18,6,1,100,0,0,5,50,1,10,5000,1,11
2019,201901,30120,2019000078865,10681.2,2019000301201,40004,1,6,6811.2,0,0,2,19,6,1,100,0,0,7,71,1,10,9600,1,11
2019,201901,30430,2019000093865,40093.2,2019000304301,12104,1,1,40248.0,2,0,2,50,1,1,100,0,0,7,71,1,10,37000,1,11
2019,201901,30430,2019000093865,40093.2,2019000304301,12104,1,2,41796.0,2,0,1,49,1,1,100,0,0,6,63,1,10,30000,1,11
2019,201901,30430,2019000093865,40093.2,2019000304301,12104,1,3,48452.4,0,0,1,20,6,1,100,0,0,7,71,2,20,5000,1,11
2019,201901,30430,2019000093865,40093.2,2019000304301,12104,1,4,34365.6,0,0,1,12,6,1,100,0,0,2,22,0,0,999999,0,0
2019,201901,30584,2019000101974,41331.6,2019000305841,11304,1,1,41331.6,0,0,1,32,6,6,610,0,0,11,114,1,10,80000,1,11
2019,201901,30739,2019000110466,67802.4,2019000307391,10004,1,1,67802.4,0,0,2,46,2,2,200,0,0,10,101,1,10,53000,1,11
2019,201901,30739,2019000110466,67802.4,2019000307391,10004,1,2,63003.6,0,0,1,20,6,1,100,0,0,7,71,1,10,40000,1,11
2019,201901,30894,2019000119022,15015.6,2019000308941,10904,1,1,15015.6,1,0,1,46,6,1,100,1,100,11,114,1,10,30000,1,11
2019,201901,30894,2019000119022,15015.6,2019000308941,10904,1,2,24303.6,0,0,1,20,6,1,100,1,100,6,65,1,10,5000,1,11
2019,201901,30894,2019000119022,15015.6,2019000308941,10904,1,3,17028.0,0,0,2,20,6,9,905,0,0,7,71,1,10,3000,1,11
2019,201901,31049,2019000126577,7740.0,2019000310491,20304,1,1,7740.0,0,0,1,58,1,1,100,0,0,7,71,1,10,12000,2,20
2019,201901,31049,2019000126577,7740.0,2019000310491,20304,1,2,7894.8,0,0,2,60,1,1,100,0,0,6,63,3,30,0,1,11
2019,201901,31513,2019000150481,8668.8,2019000315131,20304,1,1,8514.0,0,0,2,34,1,1,100,0,0,10,101,3,30,0,1,11
2019,201901,31513,2019000150481,8668.8,2019000315131,20304,1,2,9133.2,0,0,1,30,1,1,100,0,0,10,101,1,10,2100,1,11
2019,201901,31668,2019000159083,11610.0,2019000316681,11404,1,1,11610.0,1,0,1,30,1,1,100,0,0,7,71,1,10,45000,1,11
2019,201901,31668,2019000159083,11610.0,2019000316681,11404,1,2,14860.8,1,0,2,25,1,1,100,0,0,6,64,1,10,35000,1,11
2019,201901,31668,2019000159083,11610.0,2019000316681,11404,1,3,11610.0,0,0,1,5,6,1,100,0,0,0,2,0,0,999999,0,0
2019,201901,31978,2019000174303,32508.0,2019000319781,20704,1,1,32353.2,0,0,1,26,6,7,700,1,100,7,71,1,10,30000,1,11
2019,201901,31978,2019000174303,32508.0,2019000319781,20704,1,2,28947.6,0,0,2,23,6,7,700,1,100,7,71,1,10,30000,1,11
2019,201901,32132,2019000182107,20898.0,2019000321321,13304,1,1,20898.0,1,0,1,59,4,1,100,1,100,6,64,3,30,0,1,11
2019,201901,32132,2019000182107,20898.0,2019000321321,13304,1,2,20124.0,0,0,1,26,6,1,100,1,100,6,63,1,10,38000,1,11
2019,201901,32442,2019000197088,35604.0,2019000324421,11304,1,1,35604.0,0,0,1,56,6,1,100,0,0,6,63,1,10,37000,1,11
2019,201901,32597,2019000204086,9597.6,2019000325971,40004,1,1,9597.6,2,1,2,39,1,1,100,0,0,10,101,1,10,30200,1,11
2019,201901,32597,2019000204086,9597.6,2019000325971,40004,1,2,9752.4,2,1,1,37,1,1,100,0,0,8,81,1,10,74000,1,11
2019,201901,32597,2019000204086,9597.6,2019000325971,40004,1,3,6811.2,0,0,1,7,6,1,100,0,0,1,14,0,0,999999,0,0
2019,201901,32597,2019000204086,9597.6,2019000325971,40004,1,4,5108.4,0,0,2,3,6,1,100,0,0,0,2,0,0,999999,0,0
2019,201901,32752,2019000211795,23839.2,2019000327521,12604,1,1,23839.2,0,0,1,65,4,8,824,0,0,7,71,1,10,80000,1,11
2019,201901,32752,2019000211795,23839.2,2019000327521,12604,1,2,15944.4,0,0,2,65,4,1,100,0,0,7,71,3,30,24300,1,11
2019,201901,32906,2019000220260,14241.6,2019000329061,10004,1,1,14241.6,3,1,1,33,1,1,100,0,0,7,71,1,10,0,1,11
2019,201901,32906,2019000220260,14241.6,2019000329061,10004,1,2,17492.4,3,1,2,34,1,1,100,0,0,7,71,1,10,44000,1,11
2019,201901,32906,2019000220260,14241.6,2019000329061,10004,1,3,16563.6,0,0,2,7,6,1,100,0,0,1,14,0,0,999999,0,0
2019,201901,32906,2019000220260,14241.6,2019000329061,10004,1,4,16563.6,0,0,2,5,6,1,100,0,0,1,11,0,0,999999,0,0
2019,201901,32906,2019000220260,14241.6,2019000329061,10004,1,5,19350.0,0,0,1,2,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,33061,2019000227997,10681.2,2019000330611,20504,1,1,10681.2,0,0,2,59,1,7,700,1,100,6,65,1,10,22000,1,11
2019,201901,33061,2019000227997,10681.2,2019000330611,20504,1,2,12384.0,0,0,1,49,1,7,700,1,100,6,63,1,10,35100,1,11
2019,201901,33216,2019000235432,9752.4,2019000332161,80304,1,1,9752.4,0,0,1,49,1,1,100,0,0,10,101,1,10,200000,1,11
2019,201901,33216,2019000235432,9752.4,2019000332161,80304,1,2,10216.8,0,0,2,50,1,1,100,0,0,6,63,1,10,16000,1,11
2019,201901,33371,2019000243129,13312.8,2019000333711,12704,1,1,13312.8,2,1,2,40,1,8,813,0,0,10,101,1,10,45000,1,11
2019,201901,33371,2019000243129,13312.8,2019000333711,12704,1,2,12384.0,2,1,1,42,1,1,100,0,0,10,101,1,10,38000,1,11
2019,201901,33371,2019000243129,13312.8,2019000333711,12704,1,3,10526.4,0,0,1,11,6,1,100,0,0,2,22,0,0,999999,0,0
2019,201901,33371,2019000243129,13312.8,2019000333711,12704,1,4,17647.2,0,0,2,3,6,1,100,0,0,1,11,0,0,999999,0,0
2019,201901,33835,2019000266857,9442.8,2019000338351,10404,1,1,9442.8,2,1,1,38,1,1,100,0,0,11,114,1,10,96000,1,11
2019,201901,33835,2019000266857,9442.8,2019000338351,10404,1,2,10216.8,2,1,2,35,1,1,100,0,0,8,81,3,30,0,1,11
2019,201901,33835,2019000266857,9442.8,2019000338351,10404,1,3,12229.2,0,0,2,7,6,1,100,0,0,1,12,0,0,999999,0,0
2019,201901,33835,2019000266857,9442.8,2019000338351,10404,1,4,10526.4,0,0,2,0,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,33990,2019000274362,5882.4,2019000339901,12604,1,1,5882.4,3,0,2,62,4,1,100,0,0,7,71,1,10,0,1,11
2019,201901,33990,2019000274362,5882.4,2019000339901,12604,1,2,10371.6,1,0,2,39,4,1,100,0,0,10,101,3,30,0,1,11
2019,201901,33990,2019000274362,5882.4,2019000339901,12604,1,3,8049.6,0,0,1,29,6,1,100,0,0,8,81,1,10,45000,1,11
2019,201901,33990,2019000274362,5882.4,2019000339901,12604,1,4,9288.0,0,0,2,28,6,1,100,0,0,4,40,3,30,0,1,11
2019,201901,33990,2019000274362,5882.4,2019000339901,12604,1,5,7120.8,0,0,1,14,6,1,100,0,0,3,30,0,0,999999,0,0
2019,201901,34145,2019000281823,9907.2,2019000341451,20204,1,1,9752.4,0,0,2,49,6,8,801,0,0,7,71,1,10,4400,1,11
2019,201901,34454,2019000297026,18576.0,2019000344541,20604,1,1,18421.2,1,1,2,31,1,1,100,0,0,10,101,1,10,58000,1,11
2019,201901,34454,2019000297026,18576.0,2019000344541,20604,1,2,26470.8,1,1,1,36,1,1,100,4,450,6,63,2,20,12000,1,11
2019,201901,34454,2019000297026,18576.0,2019000344541,20604,1,3,18730.8,0,0,1,1,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,34609,2019000303912,9133.2,2019000346091,20504,1,1,9133.2,3,1,1,39,1,1,100,0,0,8,81,1,10,70000,1,13
2019,201901,34609,2019000303912,9133.2,2019000346091,20504,1,2,9288.0,3,1,2,30,1,1,100,4,413,7,71,3,30,0,1,11
2019,201901,34609,2019000303912,9133.2,2019000346091,20504,1,3,11145.6,0,0,2,5,6,1,100,4,498,1,12,0,0,999999,0,0
2019,201901,34609,2019000303912,9133.2,2019000346091,20504,1,4,11455.2,0,0,1,2,6,1,100,4,498,0,1,0,0,999999,0,0
2019,201901,34609,2019000303912,9133.2,2019000346091,20504,1,5,11300.4,0,0,2,10,6,1,100,4,498,1,17,0,0,999999,0,0
2019,201901,34764,2019000311793,10216.8,2019000347641,20304,1,1,10371.6,1,0,2,70,4,1,100,0,0,11,114,3,30,0,1,11
2019,201901,34764,2019000311793,10216.8,2019000347641,20304,1,2,12229.2,1,0,2,36,4,1,100,0,0,10,101,1,10,45000,1,11
2019,201901,34764,2019000311793,10216.8,2019000347641,20304,1,3,10371.6,0,0,1,6,6,1,100,0,0,1,12,0,0,999999,0,0
2019,201901,34919,2019000319844,23529.6,2019000349191,12804,1,1,23684.4,1,0,2,41,1,1,100,0,0,8,81,1,10,48000,1,11
2019,201901,34919,2019000319844,23529.6,2019000349191,12804,1,2,23994.0,1,0,1,39,1,1,100,0,0,6,65,1,10,74000,1,11
2019,201901,34919,2019000319844,23529.6,2019000349191,12804,1,3,28328.4,0,0,1,19,6,1,100,0,0,6,63,1,10,24000,1,11
2019,201901,35074,2019000327465,18576.0,2019000350741,70004,1,1,18576.0,1,0,1,69,1,1,100,0,0,6,65,3,30,0,1,11
2019,201901,35074,2019000327465,18576.0,2019000350741,70004,1,2,15170.4,1,0,2,66,1,1,100,0,0,10,101,3,30,0,1,11
2019,201901,35074,2019000327465,18576.0,2019000350741,70004,1,3,19969.2,2,2,2,35,6,1,100,0,0,10,101,1,10,42600,1,11
2019,201901,35074,2019000327465,18576.0,2019000350741,70004,1,4,20278.8,0,0,1,2,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,35074,2019000327465,18576.0,2019000350741,70004,1,5,20124.0,0,0,1,2,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,35228,2019000334805,5263.2,2019000352281,13304,1,1,5108.4,1,0,2,56,4,1,100,0,0,11,114,1,10,57000,1,11
2019,201901,35228,2019000334805,5263.2,2019000352281,13304,1,2,14396.4,0,0,1,21,6,8,801,0,0,6,64,3,30,15000,1,11
2019,201901,35228,2019000334805,5263.2,2019000352281,13304,1,3,7275.6,0,0,2,18,6,1,100,1,100,6,64,1,10,12300,1,11
2019,201901,35383,2019000341751,7275.6,2019000353831,30004,1,1,7275.6,0,0,2,46,4,1,100,0,0,11,116,1,10,143000,1,11
2019,201901,35538,2019000349388,52012.8,2019000355381,20104,1,1,52012.8,1,0,2,32,1,7,700,1,100,7,71,1,10,75000,1,11
2019,201901,35538,2019000349388,52012.8,2019000355381,20104,1,2,62848.8,1,0,1,37,1,7,700,1,100,5,50,1,10,30000,1,11
2019,201901,35538,2019000349388,52012.8,2019000355381,20104,1,3,63158.4,0,0,2,5,6,7,700,1,100,0,2,0,0,999999,0,0
2019,201901,35538,2019000349388,52012.8,2019000355381,20104,1,4,71362.8,1,0,2,69,2,7,700,1,100,7,71,3,30,0,1,11
2019,201901,35693,2019000357575,6346.8,2019000356931,20904,1,1,6346.8,4,0,2,39,5,1,100,0,0,10,101,1,10,100000,1,11
2019,201901,35693,2019000357575,6346.8,2019000356931,20904,1,2,6192.0,4,0,1,48,4,1,100,0,0,6,65,1,10,22000,2,20
2019,201901,35693,2019000357575,6346.8,2019000356931,20904,1,3,10062.0,0,0,2,17,6,1,100,0,0,6,63,3,30,600,1,11
2019,201901,35693,2019000357575,6346.8,2019000356931,20904,1,4,5727.6,0,0,1,14,6,1,100,0,0,2,26,0,0,999999,0,0
2019,201901,35693,2019000357575,6346.8,2019000356931,20904,1,5,5727.6,0,0,1,11,6,1,100,0,0,2,22,0,0,999999,0,0
2019,201901,35693,2019000357575,6346.8,2019000356931,20904,1,6,4644.0,0,0,1,19,6,1,100,0,0,6,63,3,30,0,1,11
2019,201901,35848,2019000365323,8668.8,2019000358481,11804,1,1,8668.8,0,0,2,25,2,1,100,0,0,10,101,1,10,4000,1,11
2019,201901,36312,2019000388921,16099.2,2019000363121,11404,1,1,16099.2,2,0,2,46,4,1,100,0,0,11,114,1,10,97000,1,11
2019,201901,36312,2019000388921,16099.2,2019000363121,11404,1,2,13932.0,0,0,2,15,6,1,100,0,0,4,40,0,0,999999,0,0
2019,201901,36312,2019000388921,16099.2,2019000363121,11404,1,3,17337.6,0,0,2,11,6,1,100,0,0,2,22,0,0,999999,0,0
2019,201901,36622,2019000403670,25387.2,2019000366221,12704,1,1,25542.0,1,1,1,31,6,1,100,0,0,6,65,1,10,19000,1,11
2019,201901,36622,2019000403670,25387.2,2019000366221,12704,1,2,41022.0,1,1,2,31,6,1,100,0,0,8,81,1,10,30000,2,20
2019,201901,36622,2019000403670,25387.2,2019000366221,12704,1,3,37152.0,0,0,1,0,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,36776,2019000412355,13467.6,2019000367761,12004,1,1,13622.4,1,0,2,50,6,1,100,0,0,6,65,1,10,59000,1,11
2019,201901,36776,2019000412355,13467.6,2019000367761,12004,1,2,19504.8,1,0,1,47,4,1,100,4,414,7,71,3,30,0,2,20
2019,201901,36776,2019000412355,13467.6,2019000367761,12004,1,3,16408.8,0,0,1,19,6,1,100,0,0,6,63,1,10,10000,1,11
2019,201901,36931,2019000420579,13312.8,2019000369311,10904,1,1,13312.8,0,0,2,37,6,7,700,4,498,7,71,1,10,25500,1,11
2019,201901,37550,2019000450958,17337.6,2019000375501,40004,1,1,17337.6,3,2,1,30,1,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,37550,2019000450958,17337.6,2019000375501,40004,1,2,23529.6,3,2,2,28,1,1,100,0,0,7,71,3,30,0,1,11
2019,201901,37550,2019000450958,17337.6,2019000375501,40004,1,3,21362.4,0,0,2,8,6,1,100,0,0,1,15,0,0,999999,0,0
2019,201901,37550,2019000450958,17337.6,2019000375501,40004,1,4,12693.6,0,0,2,3,6,1,100,0,0,0,2,0,0,999999,0,0
2019,201901,37550,2019000450958,17337.6,2019000375501,40004,1,5,12693.6,0,0,2,3,6,1,100,0,0,0,2,0,0,999999,0,0
2019,201901,37705,2019000458638,9133.2,2019000377051,10704,1,1,9133.2,2,2,1,36,1,1,100,0,0,11,116,1,10,389000,1,11
2019,201901,37705,2019000458638,9133.2,2019000377051,10704,1,2,10216.8,2,2,2,32,1,1,100,0,0,11,114,1,10,30000,1,11
2019,201901,37705,2019000458638,9133.2,2019000377051,10704,1,3,11610.0,0,0,2,4,6,1,100,0,0,1,11,0,0,999999,0,0
2019,201901,37705,2019000458638,9133.2,2019000377051,10704,1,4,11300.4,0,0,2,2,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,37860,2019000466097,8359.2,2019000378601,11704,1,1,8359.2,0,0,2,66,4,1,100,0,0,10,101,3,30,0,1,11
2019,201901,37860,2019000466097,8359.2,2019000378601,11704,1,2,16718.4,0,0,1,34,6,1,100,0,0,7,71,1,10,24000,1,11
2019,201901,38015,2019000474872,36068.4,2019000380151,12004,1,1,36068.4,1,0,1,62,1,1,100,4,498,10,101,1,10,67000,1,11
2019,201901,38015,2019000474872,36068.4,2019000380151,12004,1,2,25851.6,1,0,2,63,1,1,100,0,0,7,71,3,30,0,1,11
2019,201901,38015,2019000474872,36068.4,2019000380151,12004,1,3,45201.6,0,0,2,27,6,1,100,0,0,10,101,1,10,31000,1,11
2019,201901,38170,2019000481991,39474.0,2019000381701,80704,1,1,39474.0,0,0,2,63,4,1,100,0,0,10,101,1,10,65000,2,20
2019,201901,38324,2019000490124,74768.4,2019000383241,20704,1,1,74768.4,0,0,1,24,6,1,100,1,100,7,71,1,10,20000,1,11
2019,201901,38324,2019000490124,74768.4,2019000383241,20704,1,2,48762.0,0,0,2,20,6,1,100,1,100,6,65,3,30,1700,1,11
2019,201901,38479,2019000496962,17492.4,2019000384791,20504,1,1,17492.4,0,0,1,59,1,1,100,0,0,10,101,3,30,0,1,11
2019,201901,38479,2019000496962,17492.4,2019000384791,20504,1,2,16408.8,0,0,2,58,1,1,100,0,0,8,81,1,10,75000,1,11
2019,201901,39098,2019000528090,42415.2,2019000390981,11404,1,1,42415.2,0,0,1,25,1,1,100,1,100,6,65,1,10,22500,1,11
2019,201901,39098,2019000528090,42415.2,2019000390981,11404,1,2,57895.2,0,0,2,21,1,1,100,1,100,6,63,3,30,0,1,11
2019,201901,39408,2019000543562,3250.8,2019000394081,60004,1,1,3250.8,1,0,1,57,4,4,400,0,0,7,71,1,10,30000,1,11
2019,201901,39408,2019000543562,3250.8,2019000394081,60004,1,2,3405.6,0,0,1,22,6,4,400,0,0,10,101,3,30,0,1,11
2019,201901,39718,2019000559767,9907.2,2019000397181,10604,1,1,9907.2,1,0,2,44,4,1,100,0,0,6,63,1,10,79000,1,11
2019,201901,39718,2019000559767,9907.2,2019000397181,10604,1,2,10062.0,0,0,1,14,6,1,100,0,0,2,26,0,0,999999,0,0
